// select object_Id,value from weenie_properties_string where `type`=1 order by object_Id;
31406,Archon Traesis
31407,Archon Greis
31408,Archon Ingfall
31411,Nightmare Gate
31412,Unreadable Dericost Tome
31413,Translated Dericost Tome
31414,Journal of High Archon Kraest
31415,Account of the Spear of Mukkir
31416,Journal of High Archon Kraest
31417,Black Marrow Reliquary
31418,Obsidian Sentient Fragment
31420,Surface
31421,Ursuin Toy
31422,Stomper
31425,Rage of Grael Gem
31426,Untranslated Dreams of Salt and Ash
31427,Untranslated Grael Rebellion
31428,Untranslated Song of Grael
31429,Edobar the Esoteric
31430,Ssavish
31431,Gallatria du Ressetta
31432,Frozen Cenotaph
31433,Surface
31434,Lost Coastal Archive
31435,Surface
31436,Lost Desert Archive
31437,Surface
31440,The Grael Rebellion
31441,The Song of Grael
31443,Dirty Old Crate
31445,Dirty Old Crate
31446,First Half of a Battered Sword
31447,Second Half of a Battered Sword
31448,First Half of a Battered Mace
31449,Second Half of a Battered Mace
31450,First Half of a Battered Axe
31451,Second Half of a Battered Axe
31452,First Half of a Battered Spear
31453,Second Half of a Battered Spear
31454,First Half of a Battered Cestus
31455,Second Half of a Battered Cestus
31456,First Half of a Battered Staff
31457,Second Half of a Battered Staff
31458,First Half of a Battered Dagger
31459,Second Half of a Battered Dagger
31460,First Half of a Battered Bow
31461,Second Half of a Battered Bow
31462,First Half of a Battered Crossbow
31463,Second Half of a Battered Crossbow
31464,First Half of a Battered Atlatl
31465,Second Half of a Battered Atlatl
31466,First Half of a Worn Sword
31467,Second Half of a Worn Sword
31468,First Half of a Worn Mace
31469,Second Half of a Worn Mace
31470,First Half of a Worn Axe
31471,Second Half of a Worn Axe
31472,First Half of a Worn Spear
31473,Second Half of a Worn Spear
31474,First Half of a Worn Cestus
31475,Second Half of a Worn Cestus
31476,First Half of a Worn Staff
31477,Second Half of a Worn Staff
31478,First Half of a Worn Dagger
31479,Second Half of a Worn Dagger
31480,First Half of a Worn Bow
31481,Second Half of a Worn Bow
31482,First Half of a Worn Crossbow
31483,Second Half of a Worn Crossbow
31484,First Half of a Worn Atlatl
31485,Second Half of a Worn Atlatl
31486,Worn Old Sword
31487,Battered Old Atlatl
31488,Worn Old Atlatl
31489,Battered Old Axe
31490,Worn Old Axe
31491,Battered Old Bow
31492,Worn Old Bow
31493,Battered Old Cestus
31494,Worn Old Cestus
31495,Battered Old Crossbow
31496,Worn Old Crossbow
31497,Battered Old Dagger
31498,Worn Old Dagger
31499,Battered Old Mace
31500,Worn Old Mace
31501,Battered Old Spear
31502,Worn Old Spear
31503,Battered Old Staff
31504,Worn Old Staff
31505,Battered Old Sword
31506,Lifeless Knuckles
31507,Soulless Staff
31508,Wretched Crossbow
31509,Xireri
31510,Surloshen's Helm
31511,Butterscotch Suckling
31512,Iron Chest
31513,A Letter From the Heart
31514,Tunnel of Love
31515,Surface
31516,Withered Banderling Hierophant
31517,Withered Raider Prefect
31602,Surloshen Realaidain
31603,Plate Armoredillo Punisher Plaque
31606,Repugnant Eater Ripper Plaque
31608,Ebon Gromnie Eradicator Plaque
31610,Iron-Spined Chittick Immolator Plaque
31611,Arctic Mattekar Annihilator Plaque
31612,Dire Mattekar Dispatcher Plaque
31613,Mosswart Worshipper Whipper Plaque
31614,Olthoi Ripper Reducer Plaque
31615,Polardillo Pummeler Plaque
31616,Violator Grievver Vetoer Plaque
31617,Blood Shreth Butcher Plaque
31618,Naughty Skeleton Snuffer Plaque
31619,Wicked Skeleton Walloper Plaque
31620,Deathcap Defeater Plaque
31621,Polar Ursuin Pounder Plaque
31622,K'nath An'dras Assassinator Plaque
31624,Floeshark Flogger Plaque
31626,Mottled Carenzi Mauler Plaque
31627,Tukora Lieutenant Trouncer Plaque
31641,San Ming
31642,Mariabella Varanese
31643,Saqr
31644,Grania the Bold
31645,Aidene
31646,Xun Yu
31647,Moina
31648,Afra bint Abbas
31649,Nona
31650,Claire Artmad
31651,Enzo Ilario
31652,Fergal the Dire
31653,Orfeo Orlando
31654,Marcello
31655,Alessandro Mardor
31656,Ryuichi Tai
31657,Taku Yukio
31658,Ruqaya al Mubarak
31659,Jiang Li
31660,Black Marrow Reliquary
31661,Official Agents of the Arcanum Notice
31662,Health Ring Bolt
31663,Ssavashka the Devoted
31667,Crypt of Adhorix Portal Gem
31668,Tome of Blood and Bone
31669,Pillar of the Eternal Harvester
31670,Font of the Eternal Harvester
31671,Surface
31674,Orange Monster Sprout
31676,Red Monster Sprout
31678,Yellow Monster Sprout
31684,Monster Fly Trap
31686,Yellow Monster Seed
31687,Orange Monster Seed
31688,Red Monster Seed
31689,Drozer
31690,Dionaea
31691,Sara Sen
31692,Jun Sawashima
31693,Squalid Shield
31694,Leatherworking Supplies
31695,Blacksmithing Supplies
31696,Ruschk Camp Leader
31697,Ruschk Camp Leader
31698,Fine Leather Scraps
31699,Fine Metal Scraps
31700,Leatherworking Chest Key
31701,Blacksmithing Chest Key
31702,Camp Blacksmith
31704,Tachi
31705,Phantom Bow
31706,Hollow Crossbow
31708,Hea Bone and Hide Shirt
31709,Hea Kassoka
31710,Hagra's Holdfast
31720,Torn Journal Page - Page 1
31721,Torn Journal Page - Page 2
31722,Torn Journal Page - Page 3
31723,Torn Journal Page - Page 4
31724,Incomplete Journal - Pages 1-4
31725,Insignia Badge
31728,Mancanza the Wanderer
31732,Last Known Location of Muldaveus
31733,Muldaveus Sightings
31751,Squalid Coat
31753,Book Shelf
31755,Fertilized Sundew
31756,Fertilized Fly Trap
31757,Fertilized Pitcher Plant
31758,Frost Dericost Blade
31759,Dericost Blade
31760,Acid Dericost Blade
31761,Lightning Dericost Blade
31762,Flaming Dericost Blade
31763,Frost Lugian Hammer
31764,Lugian Hammer
31765,Acid Lugian Hammer
31766,Lightning Lugian Hammer
31767,Flaming Lugian Hammer
31768,Frost War Axe
31769,War Axe
31770,Acid War Axe
31771,Lightning War Axe
31772,Flaming War Axe
31773,Frost Board with Nail
31774,Board with Nail
31775,Acid Board with Nail
31776,Electric Board with Nail
31777,Fire Board with Nail
31778,Frost Spine Glaive
31779,Spine Glaive
31780,Acid Spine Glaive
31781,Electric Spine Glaive
31782,Fire Spine Glaive
31783,Frost Claw
31784,Claw
31785,Acid Claw
31786,Lightning Claw
31787,Flaming Claw
31788,Stick
31789,Acid Stick
31790,Lightning Stick
31791,Flaming Stick
31792,Frost Stick
31793,Frost Lancet
31794,Lancet
31795,Acid Lancet
31796,Lightning Lancet
31797,Flaming Lancet
31798,Slashing Compound Bow
31799,Acid Compound Bow
31800,Blunt Compound Bow
31801,Electric Compound Bow
31802,Fire Compound Bow
31803,Frost Compound Bow
31804,Piercing Compound Bow
31805,Slashing Compound Crossbow
31806,Acid Compound Crossbow
31807,Blunt Compound Crossbow
31808,Electric Compound Crossbow
31809,Fire Compound Crossbow
31810,Frost Compound Crossbow
31811,Piercing Compound Crossbow
31812,Slashing Slingshot
31813,Acid Slingshot
31814,Blunt Slingshot
31815,Electric Slingshot
31816,Fire Slingshot
31817,Frost Slingshot
31818,Piercing Slingshot
31819,Slashing Baton
31820,Acid Baton
31821,Blunt Baton
31822,Electric Baton
31823,Fire Baton
31824,Frost Baton
31825,Piercing Baton
31826,Black Marrow Keyring
31837,Remoran Sand Stalker
31838,Hammer of Discipline
31839,Markis
31840,Larnia
31841,Chef Jonus
31842,Hinkel
31861,Fort Tethana Portal Gem
31863,Randall the Sponge
31864,Teardrop Crown
31865,Circlet
31866,Coronet
31867,Diadem
31868,Signet Crown
31871,Watery Token
31872,Watcher Token
31874,Fire Golem
31875,Water Golem
31876,Bur Lizk
31877,Undead Minion
31879,Radiant Shard
31880,Dazzling Shard
31881,Brilliant Shard
31884,Surface
31885,Surface
31892,Gatekeepers
31903,Gold Moarsman Tooth
31904,Gold Shallows Shredder Fin
31905,Gold Remoran Eggs
31906,Remoran Sea Raptor
31907,Gold Remoran
31908,Remoran Raker
31909,Shallows Gorger
31910,Shallows Shredder
31911,Gold Shallows Shredder
31912,Mucky Moarsman
31913,Gold Moarsman
31914,Scummy Moarsman
31915,Grimy Moarsman
31919,Wave Golem
31920,Aqueous Golem
31921,Mosswart Agitator
31924,Path of the Blind West
31925,Path of the Blind East
31926,Egg Orchard East
31928,Egg Orchard West
31930,Peng-Ya
31931,Algar Oreksun
31932,Dayla Bint Kazm
31933,The Deep
31934,Colista Fluress
31940,Jedeth Eckhart
31941,Dar Rell
31947,Door
31948,Doomed Spirit
31949,Count Tenera
31950,Antonia
31951,Arica
31952,Daniel
31953,Gromnie
31954,Matthias Eckhart
31955,Janus Roma the Shopkeep
31956,Lucarus Malloni the Armorer
31957,Eliza du Curena
31958,Britana
31959,Baggs
31960,Klars
31961,Lurza
31962,Dmesne
31963,Rhujun
31964,Shemza
31966,Watcher of the Deep
31967,Devastated Watcher
31968,Ruined Watcher
31970,Shuthoth
31971,Water Guardian
31972,Flame Guardian
31973,Branwyn
31974,Causeway Sentinel
31975,Shrine to Xik Minru
31976,Geowulf's Wedding Ring
31977,Rose Quartz Wedding Ring
31978,Rose of Celdon
31979,Geowulf's Journal
31980,Geowulf's Journal
31981,Geowulf's Journal
31983,Unreadable Falatacot Volume
31984,Book of Xik Minru
31985,Book of Xik Minru
31986,Xik Minru's Reserve
31987,Incarnadine Pigmentation Apparatus
31988,Ochre Pigmentation Apparatus
31989,Atramentous Pigmentation Apparatus
31990,Ultramarine Pigmentation Apparatus
31991,Heliotropic Pigmentation Apparatus
31992,Cerulean Pigmentation Apparatus
31993,Aquamarine Pigmentation Apparatus
31994,Argentate Pigmentation Apparatus
31995,Malfunctioning Pigmentation Apparatus
31996,Verdigris Pigmentation Apparatus
31997,Vaikiakvi
32002,Ghastly Priestess
32003,Worm Feast
32004,Shambling Adherent
32005,Sodden Cadaver
32007,High Priestess Xik Minru
32009,Geowulf's Ghost
32010,Timid Spirit
32014,Aurulent Key
32020,Offering to Xik Minru
32021,Offering to Xik Minru
32022,Offering to Xik Minru
32023,Offering to Xik Minru
32024,Offering to Xik Minru
32026,Black Marrow Reliquary
32027,Black Marrow Reliquary
32028,Black Marrow Reliquary
32029,Acid
32030,Brilliant Crystal
32031,Dazzling Crystal
32032,Radiant Crystal
32033,Benek Niffis
32034,Gold Niffis
32035,Astis Niffis
32036,Gold Niffis Tentacle
32037,Exit
32039,Sanctum of Xik Minru
32043,Southern Courtyard
32044,Upper Sanctum of Xik Minru
32045,Temple of Xik Minru
32051,Merwart Urglurg
32052,Merwart Gurglurg
32053,Healer Hargurg
32054,Shopkeeper Hulmurg
32055,Blacksmith Bulidurg
32056,Archmage Moldurg
32058,Vissidal Island
32064,Vettorio Bilcone
32065,Turino Ribini
32066,Otto Selino
32067,Romeo Osemmi 
32068,Tito Brickicci
32069,Piero Cenizzi
32070,Caprice du Bellenesse
32071,Valentina du Lurio
32072,Niccolo Brasi
32073,Andrea Dilazo
32074,Lucio Murrio
32075,Salvito di Marden
32078,Field Supplies
32079,Field Supplies
32081,Redspire Portal Gem
32083,Instructions
32084,Enrico di Bellenesse
32087,Unstable Portal
32104,Breached Hive
32107,Aun Ruperea
32108,Rico Cellini
32109,Susana du Loc
32110,Robert Gutsmasher
32111,Man-At-Arms Thrasher Plaque
32112,Voracious Hunter Plaque
32113,Siraluun Slasher Plaque
32114,Windreave Stalker Plaque
32120,Bloodmouth Remoran
32121,Remoran Fist
32122,Merwart Pelagurg
32123,Acid Spear
32124,Frost Spear
32125,Gatekeepers
32126,Vissidal Island Portal Gem
32127,Vissidal Island
32148,Shadow Wings Breastplate
32149,White Rabbit Mask
32152,Bathrobe of Ordinary Comfort
32155,Ursuin Guise
32156,Maddened Fiun Mask
32157,Hollow Minion Mask
32158,Homunculus Mask
32159,Penguin Mask
32160,Uber Penguin Mask
32161,Ruschk Mask
32162,Snowman Mask
32163,Two Headed Snowman Mask
32165,Giant Snowman Mask
32166,Snowman Mask with Hat
32167,Snowman Mask with Fez
32168,Dual Eye Patch
32170,Ursuin Arm
32171,Ursuin Legs
32172,Ursuin Body with Two Arms
32174,Ursuin Torso
32179,Fiun Head
32180,Ursuin Body
32184,Giant Snowman Head
32185,Two Headed Snowman Head
32186,Pumpkin Lord
32187,Festival Robe
32188,Festival Shirt
32189,Festival Shirt
32190,Festival Shirt
32191,Festival Shirt
32192,Festival Shirt
32193,Festival Shirt
32194,Festival Shirt
32195,Festival Shirt
32196,Festival Shirt
32197,Festival Shirt
32198,Pumpkin Backpack
32199,Pumpkin Follower
32200,Blue Blanket
32201,Pumpkin Cookie Cutter
32202,Golden Pumpkin
32203,Pumpkin Kin
32204,Seeds of Anger
32205,Pumpkin Buffer
32206,Pack Pumpkin Lord
32207,Candy Corn
32208,Marshmallow Bat
32209,Marshmallow Pumpkin
32210,Ginger Bread Pumpkin
32211,Festival Lights
32216,Pack Gold Remoran
32217,Qath al-Haddash
32221,Master Alizari
32224,Mistress Halmera
32226,Mistress Gabille's Notes
32227,Mistress Gabille
32229,Master Vaserio's Notes
32230,Master Versario
32233,Master Alizari's Dig
32234,Surface
32235,Mistress Halmera's Dig
32236,Surface
32237,Mistress Gabille's Dig
32238,Surface
32239,Master Vaserio's Dig
32240,Surface
32249,Noble Gauntlets of Loyalty
32254,Gem of Ardent Loyalty
32255,Gem of Arcane Corruption
32260,Plain Mukkir Orb
32261,Solid Mukkir Orb
32262,Detailed Mukkir Orb
32263,Intricate Mukkir Orb
32264,Apothecary Zongo's Stout Brew
32265,Hunter's Stock Amber Brew
32266,Duke Raoul's Distillation Brew
32267,Keg of Apothecary Zongo's Stout
32268,Keg of Duke Raoul's Distillation
32269,Keg of Hunter's Stock Amber
32270,Apothecary Zongo's Stout
32271,Duke Raoul's Distillation
32272,Hunter's Stock Amber
32273,The Zongo Papers
32274,Moarsmuck
32278,Collegium Occultus Ring
32280,Malsivir's Journal
32281,Collegium Occultus Anteroom
32282,Collegium Occultus Portal
32283,Exit
32292,Commander's Quarters
32295,Royal Inquisitor
32300,Nexus Commander's Helm
32301,Nexus Commander
32302,Nexus Commander's Orders
32306,Viamontian Lord's Helm
32314,Engorged Eater
32315,Famished Eater
32316,Eater
32327,Blockade Guard
32328,Blockade Guard
32329,Viamontian Mercenary
32333,Blockade Guard
32359,Glenden Wood Recall Orb
32360,Londigul Ellic the Armorer
32362,Tomo Genza
32394,Captain Sovano
32395,Captain Anrayl
32396,Captain Nyino
32398,Alchemy Warden of Forgetfulness
32400,Run Warden of Forgetfulness
32401,Salvaging Warden of Forgetfulness
32404,Heavy Weapons Warden of Forgetfulness
32407,War Magic Warden of Forgetfulness
32408,Weapon Tinkering Warden of Forgetfulness
32409,Arcane Lore Warden of Forgetfulness
32410,Armor Tinkering Warden of Forgetfulness
32411,Light Weapons Warden of Forgetfulness
32412,Missile Weapons Warden of Forgetfulness
32413,Cooking Warden of Forgetfulness
32415,Assess Creature Warden of Forgetfulness
32416,Creature Enchantment Warden of Forgetfulness
32418,Finesse Weapons Warden of Forgetfulness
32419,Deception Warden of Forgetfulness
32420,Fletching Warden of Forgetfulness
32421,Healing Warden of Forgetfulness
32422,Item Tinkering Warden of Forgetfulness
32423,Item Enchantment Warden of Forgetfulness
32424,Jump Warden of Forgetfulness
32425,Leadership Warden of Forgetfulness
32426,Life Magic Warden of Forgetfulness
32427,Lockpick Warden of Forgetfulness
32428,Loyalty Warden of Forgetfulness
32430,Magic Defense Warden of Forgetfulness
32431,Magic Item Tinkering Warden of Forgetfulness
32432,Mana Conversion Warden of Forgetfulness
32433,Melee Defense Warden of Forgetfulness
32434,Missile Defense Warden of Forgetfulness
32435,Assess Person Warden of Forgetfulness
32437,Magic Defense Warden of Enlightenment
32438,Magic Item Tinkering Warden of Enlightenment
32439,Mana Conversion Warden of Enlightenment
32440,Melee Defense Warden of Enlightenment
32441,Missile Defense Warden of Enlightenment
32442,Assess Person Warden of Enlightenment
32443,Run Warden of Enlightenment
32446,Heavy Weapons Warden of Enlightenment
32449,War Magic Warden of Enlightenment
32451,Alchemy Warden of Enlightenment
32452,Arcane Lore Warden of Enlightenment
32454,Light Weapons Warden of Enlightenment
32455,Missile Weapons Warden of Enlightenment
32456,Cooking Warden of Enlightenment
32457,Assess Creature Warden of Enlightenment
32458,Creature Enchantment Warden of Enlightenment
32460,Finesse Weapons Warden of Enlightenment
32461,Deception Warden of Enlightenment
32462,Fletching Warden of Enlightenment
32463,Healing Warden of Enlightenment
32465,Item Enchantment Warden of Enlightenment
32466,Jump Warden of Enlightenment
32467,Leadership Warden of Enlightenment
32468,Life Magic Warden of Enlightenment
32469,Lockpick Warden of Enlightenment
32470,Loyalty Warden of Enlightenment
32471,Warden of Lowering Endurance
32472,Warden of Raising Coordination
32473,Warden of Raising Strength
32474,Warden of Raising Quickness
32475,Warden of Raising Focus
32476,Warden of Raising Self
32477,Warden of Raising Endurance
32478,Warden of Lowering Coordination
32479,Warden of Lowering Strength
32480,Warden of Lowering Quickness
32481,Warden of Lowering Focus
32482,Warden of Lowering Self
32492,Scroll of Glenden Wood Recall
32505,Temple South Wing
32506,Temple East Wing
32507,Surface
32508,Temple of the Stirring Shadow
32509,Temple North Wing
32516,Surface
32517,Yanshi Upper Undermine
32518,Yanshi Lower Undermine
32520,Fleet Strike Gauntlets
32542,Viamont Staging Area Portal
32544,Viamont Staging Area Portal
32546,Viamont Staging Area Portal
32547,Viamont Staging Area Portal
32551,Servant of Alteration
32552,Servant of Forgetfulness
32553,Servant of Enlightenment
32557,Surface Portal
32559,Blackmoor Helm
32584,Repository
32596,Ruschk Camp Leader
32623,Viamontian Esper Mine
32655,Empyrean Workshop
32656,Surface
32674,Cells of the Black Book
32675,Cells of the Black Book
32676,Cells of the Black Book
32677,Cells of the Black Book
32678,Surface
32685,Shade Iron Mine
32710,Viamontian Laboratory
32711,Surface
32811,Bookcase
32818,Ruschk Burial Mound
32841,Lieutenant Allandal
32843,Lieutenant Dialossa
32844,The Dark Spiral
32845,Surface
32852,Blade of the Realm
32935,Scroll of Ring around the Rabbit
32974,Princely Runed Dart Flinger
32975,Princely Runed Dolabra
32976,Princely Runed War Bow
32977,Princely Runed Arbalest
32979,Princely Runed Mazule
32980,Princely Runed Partizan
32981,Princely Runed Bastone
32982,Princely Runed Flamberge
32983,Princely Runed Knuckles
32984,Princely Runed Slashing Baton
32985,Princely Runed Poniard
32993,Whispering Blade Chapterhouse
32996,Dardante's Workshop
33016,Rossu Morta Chapterhouse
33033,Masonry Golem
33034,Ancient Masonry
33035,Surface
33104,Helm of Isin Dule
33203,Royal Runed Dart Flinger
33204,Royal Runed Dolabra
33205,Royal Runed War Bow
33206,Royal Runed Slashing Baton
33207,Royal Runed Arbalest
33208,Royal Runed Poniard
33209,Royal Runed Mazule
33210,Royal Runed Partizan
33211,Royal Runed Bastone
33212,Royal Runed Flamberge
33213,Royal Runed Knuckles
33247,Essence Chambers
33251,Assassins' Hideout
33254,Surface
33255,Pheraion's Sanctum
33295,Temple of N'cthail
33302,Vault of Eternal Slumber
33303,Eastern Temple Catacombs
33478,Black Spear Summoning Chamber
33516,Altar Nest
33517,Surface
33522,Skittering Mukkir
33543,Deep Mukkir Nest
33544,Surface
33545,Dark Isle
33558,Asheron's Island
33574,Relic Alduressa Coat
33575,Relic Alduressa Gauntlets
33576,Relic Alduressa Helm
33577,Relic Alduressa Leggings
33578,Relic Alduressa Sollerets
33579,Ancient Relic Vestment and Bracers
33580,Ancient Relic Gauntlets
33581,Ancient Relic Helm
33582,Ancient Relic Leggings
33583,Ancient Relic Sollerets
33584,Noble Relic Coat of Brilliance
33585,Noble Relic Gauntlets of Strength
33586,Noble Relic Helm of Will
33587,Noble Relic Leggings of Health
33588,Noble Relic Sollerets of Speed
33590,Asheron's Tower
33596,Pathwarden Thorolf
33597,Pathwarden Plate Hauberk
33598,Pathwarden Scale Hauberk
33599,Pathwarden Yoroi Hauberk
33600,Pathwarden Diforsa Hauberk
33601,Pathwarden Plate Leggings
33602,Pathwarden Scale Leggings
33603,Pathwarden Yoroi Leggings
33604,Pathwarden Diforsa Leggings
33605,Pathwarden Sollerets
33606,Pathwarden Gauntlets
33607,Pathwarden Helm
33608,Pathwarden Supply Key
33609,Aluvian Pathwarden Chest
33610,Gharu'udim Pathwarden Chest
33611,Sho Pathwarden Chest
